Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-12-15 00:00:00+07:00,381.01849365234375,395.6730723973656,378.08762049704893,381.01849365234375,60043321,0.0,0.0
2005-12-16 00:00:00+07:00,375.15667724609375,392.7421278572578,375.15667724609375,375.15667724609375,42575578,0.0,0.0
2005-12-19 00:00:00+07:00,398.60400390625,398.60400390625,381.018508716934,398.60400390625,41027916,0.0,0.0
2005-12-20 00:00:00+07:00,398.60400390625,413.25854063696875,395.673088041364,398.60400390625,55814038,0.0,0.0
2005-12-21 00:00:00+07:00,386.8803405761719,395.67308817377227,381.01850884443826,386.8803405761719,52132389,0.0,0.0
2005-12-22 00:00:00+07:00,386.88028679633385,389.8112022547771,383.9493713378907,383.9493713378906,6074572,0.0,0.0
2005-12-23 00:00:00+07:00,392.7420959472656,398.60392653928653,389.81118065125514,392.7420959472656,27188249,0.0,0.0
2005-12-26 00:00:00+07:00,392.7420959472656,392.7420959472656,392.7420959472656,392.7420959472656,0,0.0,0.0
2005-12-27 00:00:00+07:00,404.4658203125,407.39673606634585,398.60398880480835,404.4658203125,13196792,0.0,0.0
2005-12-28 00:00:00+07:00,410.32759135503693,419.1203382336143,410.32759135503693,416.1894226074219,42399978,0.0,0.0
2005-12-29 00:00:00+07:00,422.0512463848297,430.8439931076782,419.1203308105469,419.1203308105469,46965580,0.0,0.0
2005-12-30 00:00:00+07:00,419.1203308105469,419.1203308105469,419.1203308105469,419.1203308105469,0,0.0,0.0
2006-01-02 00:00:00+07:00,422.0513000488282,424.9822159957782,419.12038410187813,422.0513000488281,6229338,0.0,0.0
2006-01-03 00:00:00+07:00,424.98211435299794,424.98211435299794,410.3275381231762,413.2584533691406,33712238,0.0,0.0
2006-01-04 00:00:00+07:00,424.9821557493789,433.77490234374994,422.0512402179219,433.77490234375,57733733,0.0,0.0
2006-01-05 00:00:00+07:00,436.7058095075418,457.2221752409231,436.7058095075418,454.291259765625,78502163,0.0,0.0
2006-01-06 00:00:00+07:00,451.36034567427896,466.0149230957031,448.4294301899941,466.0149230957031,60879653,0.0,0.0
2006-01-09 00:00:00+07:00,468.94591817646847,504.11682477020474,468.94591817646847,498.2550354003906,70356105,0.0,0.0
2006-01-10 00:00:00+07:00,498.2550354003907,498.2550354003907,498.2550354003907,498.2550354003906,0,0.0,0.0
2006-01-11 00:00:00+07:00,498.25493489231945,504.1167230796926,483.60035793962567,489.4621887207031,50685920,0.0,0.0
2006-01-12 00:00:00+07:00,495.32399381330464,536.3567219654005,495.32399381330464,530.4949340820312,88547083,0.0,0.0
2006-01-13 00:00:00+07:00,527.5641747399271,562.7350828080362,521.7023425306706,533.4259643554688,59326039,0.0,0.0
2006-01-16 00:00:00+07:00,562.7349795770612,574.4586418449255,530.4949935278478,548.0804443359375,34792625,0.0,0.0
2006-01-17 00:00:00+07:00,556.8731286351507,559.8040438736865,527.5640188434955,530.4949340820312,35358117,0.0,0.0
2006-01-18 00:00:00+07:00,521.7023206607859,530.4950686060764,498.2550354003907,498.2550354003906,59832006,0.0,0.0
2006-01-19 00:00:00+07:00,509.9785410900623,524.6331176757812,507.04762577291854,524.6331176757812,31795519,0.0,0.0
2006-01-20 00:00:00+07:00,533.4258067268648,545.1494676810078,527.5640188434955,530.4949340820312,34006889,0.0,0.0
2006-01-23 00:00:00+07:00,509.978562189595,530.4949702584345,509.978562189595,515.8403930664062,17065946,0.0,0.0
2006-01-24 00:00:00+07:00,521.7023394270358,527.5641716014198,515.8405072526517,518.7714233398438,10300879,0.0,0.0
2006-01-25 00:00:00+07:00,518.7714233398438,527.5641716014198,509.9786750782677,518.7714233398438,34605120,0.0,0.0
2006-01-26 00:00:00+07:00,521.7022239432175,524.6331393816232,507.04764675118935,515.8403930664062,18119546,0.0,0.0
2006-01-27 00:00:00+07:00,515.8404730245627,518.7713889172767,489.4622725838485,492.3931884765625,44882189,0.0,0.0
2006-01-30 00:00:00+07:00,501.1859130859375,501.1859130859375,492.39320765896554,501.1859130859375,19899357,0.0,0.0
2006-01-31 00:00:00+07:00,501.1859130859375,501.1859130859375,501.1859130859375,501.1859130859375,0,0.0,0.0
2006-02-01 00:00:00+07:00,504.1166852834147,512.9094307957927,504.1166852834147,509.978515625,54218756,0.0,0.0
2006-02-02 00:00:00+07:00,512.9095942167861,533.4259643554688,512.9095942167861,533.4259643554688,60201063,0.0,0.0
2006-02-03 00:00:00+07:00,533.4259643554688,536.356880460097,524.633258635299,533.4259643554688,30521674,0.0,0.0
2006-02-06 00:00:00+07:00,530.4949483100688,533.4258210335094,521.7022023586375,524.6331176757812,12137239,0.0,0.0
2006-02-07 00:00:00+07:00,524.6331315043909,542.2185812770787,524.6331315043909,536.3567504882812,41507096,0.0,0.0
2006-02-08 00:00:00+07:00,530.4949929680162,530.4949929680162,504.11675289315815,507.04766845703125,79674814,0.0,0.0
2006-02-09 00:00:00+07:00,512.9094776280007,518.7713085048119,509.978562189595,515.8403930664062,27735883,0.0,0.0
2006-02-10 00:00:00+07:00,518.7714233398438,521.7023394270358,515.8405072526517,518.7714233398438,19976741,0.0,0.0
2006-02-13 00:00:00+07:00,512.9094995847774,512.9094995847774,504.11675289315815,507.04766845703125,23932207,0.0,0.0
2006-02-14 00:00:00+07:00,498.25492043243366,504.1167084496915,492.39308982147264,495.3240051269531,33724143,0.0,0.0
2006-02-15 00:00:00+07:00,498.25503967275574,504.11682909283263,495.3241236658606,501.1859130859375,16384380,0.0,0.0
2006-02-16 00:00:00+07:00,501.1859094033983,501.1859094033983,483.6004560849527,486.5313720703125,15262325,0.0,0.0
2006-02-17 00:00:00+07:00,489.4622028754968,495.32403382609306,451.36034429032685,454.291259765625,90053077,0.0,0.0
2006-02-20 00:00:00+07:00,457.222190070453,463.0840212111717,448.429443359375,448.429443359375,47653098,0.0,0.0
2006-02-21 00:00:00+07:00,451.36035892973433,457.222190070453,439.63673924200396,448.429443359375,44376222,0.0,0.0
2006-02-22 00:00:00+07:00,451.3604274903666,463.08409155260216,448.4295114748077,457.2222595214844,59236751,0.0,0.0
2006-02-23 00:00:00+07:00,460.1531448732411,474.80768138076934,460.1531448732411,468.9458923339844,61260616,0.0,0.0
2006-02-24 00:00:00+07:00,468.9458923339844,471.87676556052156,460.1531448732411,468.9458923339844,18655276,0.0,0.0
2006-02-27 00:00:00+07:00,468.9458817570651,477.73858642578125,468.9458817570651,477.73858642578125,29997850,0.0,0.0
2006-02-28 00:00:00+07:00,480.6694243046734,480.6694243046734,468.9458057812074,471.8766784667969,39382037,0.0,0.0
2006-03-01 00:00:00+07:00,471.87676242190304,477.73859402340946,468.94588921486013,474.80767822265625,22235731,0.0,0.0
2006-03-02 00:00:00+07:00,480.669477994268,504.11676025390625,480.669477994268,504.11676025390625,125113567,0.0,0.0
2006-03-03 00:00:00+07:00,507.04764675118935,518.7713085048119,504.1167313127837,515.8403930664062,79636123,0.0,0.0
2006-03-06 00:00:00+07:00,474.80767822265625,477.73859402340946,468.94588921486013,474.80767822265625,22235731,0.0,0.0
2006-03-07 00:00:00+07:00,512.9095727154953,512.9095727154953,495.32411941862716,498.2550354003906,48159065,0.0,0.0
2006-03-08 00:00:00+07:00,498.25493489231945,498.25493489231945,483.60035793962567,489.4621887207031,53430043,0.0,0.0
2006-03-09 00:00:00+07:00,483.6004554915731,498.2550354003907,480.66953950980957,498.2550354003906,27128723,0.0,0.0
2006-03-10 00:00:00+07:00,498.2549716342773,507.04767586057443,495.32405602760906,504.11676025390625,34170584,0.0,0.0
2006-03-13 00:00:00+07:00,504.11676025390625,504.11676025390625,495.32405602760906,504.11676025390625,5217405,0.0,0.0
2006-03-14 00:00:00+07:00,504.11682477020474,504.11682477020474,495.32411941862716,498.2550354003906,8940722,0.0,0.0
2006-03-15 00:00:00+07:00,498.2550354003907,507.04774075196826,495.32411941862716,498.2550354003906,17339763,0.0,0.0
2006-03-16 00:00:00+07:00,509.978515625,509.978515625,501.1857701126221,509.978515625,21063080,0.0,0.0
2006-03-17 00:00:00+07:00,509.97859146724267,512.9095070739108,501.185844647238,504.11676025390625,35658720,0.0,0.0
2006-03-20 00:00:00+07:00,507.04766845703125,509.9785840209044,504.11675289315815,507.04766845703125,22521454,0.0,0.0
2006-03-21 00:00:00+07:00,507.04767586057443,507.04767586057443,501.185844647238,504.11676025390625,21768457,0.0,0.0
2006-03-22 00:00:00+07:00,509.978515625,515.8403459665853,501.1857701126221,509.978515625,62683275,0.0,0.0
2006-03-23 00:00:00+07:00,509.9785840209044,515.8404151486505,507.04766845703125,507.04766845703125,29798440,0.0,0.0
2006-03-24 00:00:00+07:00,507.04766845703125,509.9785840209044,504.11675289315815,507.04766845703125,3940584,0.0,0.0
2006-03-27 00:00:00+07:00,512.9095458984375,512.9095458984375,509.9786300699146,512.9095458984375,11771157,0.0,0.0
2006-03-28 00:00:00+07:00,512.9095458984375,515.8404617269605,509.9786300699146,512.9095458984375,13039049,0.0,0.0
2006-03-29 00:00:00+07:00,509.978515625,509.978515625,504.1166852834147,509.978515625,4309642,0.0,0.0
2006-03-30 00:00:00+07:00,509.978515625,509.978515625,509.978515625,509.978515625,0,0.0,0.0
2006-03-31 00:00:00+07:00,509.978515625,509.978515625,509.978515625,509.978515625,0,0.0,0.0
2006-04-03 00:00:00+07:00,515.8403930664062,518.7713085048119,512.9094776280007,515.8403930664062,36242070,0.0,0.0
2006-04-04 00:00:00+07:00,527.564208984375,536.3569152752837,518.7714600997488,527.564208984375,82192741,0.0,0.0
2006-04-05 00:00:00+07:00,551.0113525390625,551.0113525390625,530.4949864381921,551.0113525390625,84171962,0.0,0.0
2006-04-06 00:00:00+07:00,559.80419921875,574.458736884345,553.9423671150264,559.80419921875,78585499,0.0,0.0
2006-04-07 00:00:00+07:00,562.7350463867188,571.5277941315194,556.8732571505635,562.7350463867188,41879130,0.0,0.0
2006-04-10 00:00:00+07:00,562.7350463867188,562.7350463867188,562.7350463867188,562.7350463867188,0,0.0,0.0
2006-04-11 00:00:00+07:00,574.4586181640625,580.3204490563529,565.6658718256268,574.4586181640625,37021853,0.0,0.0
2006-04-12 00:00:00+07:00,586.1823120117188,589.1132276181795,571.5277339794146,586.1823120117188,62082068,0.0,0.0
2006-04-13 00:00:00+07:00,580.3204345703125,592.0440960622457,574.4586038243459,580.3204345703125,10324689,0.0,0.0
2006-04-14 00:00:00+07:00,580.3204345703125,580.3204345703125,580.3204345703125,580.3204345703125,0,0.0,0.0
2006-04-17 00:00:00+07:00,583.2513427734375,594.9749615275491,583.2513427734375,583.2513427734375,14402182,0.0,0.0
2006-04-18 00:00:00+07:00,638.9386596679688,638.9386596679688,589.113183294332,638.9386596679688,81659988,0.0,0.0
2006-04-19 00:00:00+07:00,668.2478637695312,674.1096953557694,644.8005800182887,668.2478637695312,77380108,0.0,0.0
2006-04-20 00:00:00+07:00,679.971435546875,715.1423351495542,679.971435546875,679.971435546875,63067214,0.0,0.0
2006-04-21 00:00:00+07:00,668.2478637695312,674.1096953557694,644.8005800182887,668.2478637695312,53456830,0.0,0.0
2006-04-24 00:00:00+07:00,668.2477739501788,715.1423351495542,668.2477739501788,679.971435546875,46685810,0.0,0.0
2006-04-25 00:00:00+07:00,685.8333129882812,685.8333129882812,668.2478608988217,685.8333129882812,17554055,0.0,0.0
2006-04-26 00:00:00+07:00,703.418701171875,721.0041505988479,691.6950398247574,703.418701171875,31628847,0.0,0.0
2006-04-27 00:00:00+07:00,709.2806396484375,738.5897548771973,691.6951449549556,709.2806396484375,27911483,0.0,0.0
2006-04-28 00:00:00+07:00,709.2804978683013,697.5568370827899,668.2477277127131,674.1095581054688,45039931,0.0,0.0
2006-05-01 00:00:00+07:00,691.6951293945312,697.556960827157,679.9715091229888,691.6951293945312,26235842,0.0,0.0
2006-05-02 00:00:00+07:00,691.6951475207738,697.5569791070121,662.3860321832931,668.2478637695312,29173423,0.0,0.0
2006-05-03 00:00:00+07:00,679.971435546875,691.6950545498665,662.3859431518308,679.971435546875,30277620,0.0,0.0
2006-05-04 00:00:00+07:00,668.2478637695312,691.6951475207738,650.6624116045268,668.2478637695312,47432854,0.0,0.0
2006-05-05 00:00:00+07:00,668.2478637695312,668.2478637695312,668.2478637695312,668.2478637695312,0,0.0,0.0
2006-05-08 00:00:00+07:00,650.6624145507812,668.247866795414,650.6624145507812,650.6624145507812,15208752,0.0,0.0
2006-05-09 00:00:00+07:00,633.0768432617188,656.5241242876257,633.0768432617188,633.0768432617188,48117397,0.0,0.0
2006-05-10 00:00:00+07:00,650.6624145507812,662.386035182633,638.9387513252191,650.6624145507812,70951360,0.0,0.0
2006-05-11 00:00:00+07:00,662.3860473632812,674.1097108044304,650.6624265158432,662.3860473632812,61275498,0.0,0.0
2006-05-12 00:00:00+07:00,656.5241088867188,674.109601188903,656.5241088867188,656.5241088867188,24182214,0.0,0.0
2006-05-15 00:00:00+07:00,586.1823120117188,650.6623701664414,574.4586495858755,586.1823120117188,41986276,0.0,0.0
2006-05-16 00:00:00+07:00,586.1823120117188,603.7677630567761,515.8404226440744,586.1823120117188,85401163,0.0,0.0
2006-05-17 00:00:00+07:00,615.4913330078125,627.2149510785273,603.7676723433966,615.4913330078125,45670901,0.0,0.0
2006-05-18 00:00:00+07:00,615.4913330078125,615.4913330078125,615.4913330078125,615.4913330078125,0,0.0,0.0
2006-05-19 00:00:00+07:00,615.4913330078125,615.4913330078125,615.4913330078125,615.4913330078125,0,0.0,0.0
2006-05-22 00:00:00+07:00,466.0149230957031,562.7349637022799,466.0149230957031,466.0149230957031,61668366,0.0,0.0
2006-05-23 00:00:00+07:00,468.9458923339844,480.6695130212649,448.42948159225,468.9458923339844,61754678,0.0,0.0
2006-05-24 00:00:00+07:00,477.73858642578125,498.25499670477484,474.80767067163936,477.73858642578125,56730730,0.0,0.0
2006-05-25 00:00:00+07:00,477.73858642578125,477.73858642578125,477.73858642578125,477.73858642578125,0,0.0,0.0
2006-05-26 00:00:00+07:00,477.73858642578125,477.73858642578125,477.73858642578125,477.73858642578125,0,0.0,0.0
2006-05-29 00:00:00+07:00,477.73858642578125,477.73858642578125,477.73858642578125,477.73858642578125,0,0.0,0.0
2006-05-30 00:00:00+07:00,536.3567504882812,542.2185812770787,521.7022161099922,536.3567504882812,68525698,0.0,0.0
2006-05-31 00:00:00+07:00,521.7022705078125,530.4950176078271,512.909523407798,521.7022705078125,28435307,0.0,0.0
2006-06-01 00:00:00+07:00,495.3240051269532,536.3567342162738,489.46217451599216,495.3240051269531,34968225,0.0,0.0
2006-06-02 00:00:00+07:00,498.2550354003907,501.1859087884412,480.66953950980957,498.2550354003906,31432413,0.0,0.0
2006-06-05 00:00:00+07:00,504.11676025390625,512.9095070739108,501.185844647238,504.11676025390625,11351503,0.0,0.0
2006-06-06 00:00:00+07:00,486.5313720703125,492.393204041032,483.6004560849527,486.5313720703125,24396505,0.0,0.0
2006-06-07 00:00:00+07:00,457.2222595214844,480.66954505224203,454.2913435059255,457.2222595214844,49096591,0.0,0.0
2006-06-08 00:00:00+07:00,436.70587158203125,448.4294925559436,427.9131239063133,436.70587158203125,55680105,0.0,0.0
2006-06-09 00:00:00+07:00,448.429443359375,451.36035892973433,430.8439925309259,448.429443359375,46289966,0.0,0.0
2006-06-12 00:00:00+07:00,448.429443359375,457.222190070453,439.63673924200396,448.429443359375,47920963,0.0,0.0
2006-06-13 00:00:00+07:00,427.9130859375,448.42945276670906,424.98217030565473,427.9130859375,53912200,0.0,0.0
2006-06-14 00:00:00+07:00,430.843994140625,430.843994140625,413.2585006527668,430.843994140625,62153498,0.0,0.0
2006-06-15 00:00:00+07:00,448.429443359375,448.429443359375,436.70582367164457,448.429443359375,76930691,0.0,0.0
2006-06-16 00:00:00+07:00,486.5313720703125,489.4622880556722,463.0840867811474,486.5313720703125,75522914,0.0,0.0
2006-06-19 00:00:00+07:00,492.3931884765625,495.3241043692765,477.7386090129926,492.3931884765625,25164383,0.0,0.0
2006-06-20 00:00:00+07:00,489.4621887207032,492.39310411124194,480.66944254908685,489.4621887207031,54569956,0.0,0.0
2006-06-21 00:00:00+07:00,495.5486755371093,507.70939657864926,492.5084952767244,495.5486755371094,30551437,25.207706,0.0
2006-06-22 00:00:00+07:00,501.6290588378906,510.74960003322815,498.5888784394448,501.6290588378906,47194753,0.0,0.0
2006-06-23 00:00:00+07:00,498.5887145996094,501.6288939990304,495.5485352001883,498.5887145996094,12616419,0.0,0.0
2006-06-26 00:00:00+07:00,504.66925048828125,504.66925048828125,489.4683481571375,504.66925048828125,9699672,0.0,0.0
2006-06-27 00:00:00+07:00,532.0308227539062,532.0308227539062,510.7496039818636,532.0308227539062,88297076,0.0,0.0
2006-06-28 00:00:00+07:00,550.2717895507812,553.3119251517154,516.8298561245483,550.2717895507812,80100421,0.0,0.0
2006-06-29 00:00:00+07:00,550.2719363419816,556.3522533474384,544.1915751549175,553.3120727539062,52510375,0.0,0.0
2006-06-30 00:00:00+07:00,562.4326171875,577.6335202268632,559.3924365796274,562.4326171875,43688704,0.0,0.0
2006-07-03 00:00:00+07:00,571.5530395507812,574.5932195232257,565.4726796058924,571.5530395507812,21774409,0.0,0.0
2006-07-04 00:00:00+07:00,604.9949340820312,608.0351138485255,574.5931805986847,604.9949340820312,57995645,0.0,0.0
2006-07-05 00:00:00+07:00,601.9547729492188,617.1556280706411,598.914593088615,601.9547729492188,44394080,0.0,0.0
2006-07-06 00:00:00+07:00,547.2317504882812,592.8343705897006,547.2317504882812,547.2317504882812,150676771,0.0,0.0
2006-07-07 00:00:00+07:00,541.1513061523438,556.3521624550004,535.070945958641,541.1513061523438,21592856,0.0,0.0
2006-07-10 00:00:00+07:00,562.4326171875,562.4326171875,525.950494074636,562.4326171875,54632458,0.0,0.0
2006-07-11 00:00:00+07:00,568.5128784179688,574.5932385643513,559.392338198395,568.5128784179688,59436161,0.0,0.0
2006-07-12 00:00:00+07:00,559.392333984375,580.6735943363977,553.3119738837971,559.392333984375,78261085,0.0,0.0
2006-07-13 00:00:00+07:00,556.3521118164062,562.432471456681,553.3119319962689,556.3521118164062,21164273,0.0,0.0
2006-07-14 00:00:00+07:00,553.3120727539062,556.3522533474384,538.1112139678532,553.3120727539062,41435665,0.0,0.0
2006-07-17 00:00:00+07:00,553.3119010181899,550.2717655498558,538.1110469501442,544.19140625,16351641,0.0,0.0
2006-07-18 00:00:00+07:00,544.19140625,550.2717655498558,541.1512266000722,544.19140625,16559980,0.0,0.0
2006-07-19 00:00:00+07:00,544.19140625,544.19140625,544.19140625,544.19140625,0,0.0,0.0
2006-07-20 00:00:00+07:00,556.3521118164062,559.3922916365436,535.0708972570409,556.3521118164062,52778240,0.0,0.0
2006-07-21 00:00:00+07:00,544.19140625,556.3520806681179,544.19140625,544.19140625,17580841,0.0,0.0
2006-07-24 00:00:00+07:00,565.4727172851562,565.4727172851562,541.1513200665864,565.4727172851562,43590487,0.0,0.0
2006-07-25 00:00:00+07:00,577.6333618164062,577.6333618164062,568.5128224940096,577.6333618164062,53397304,0.0,0.0
2006-07-26 00:00:00+07:00,577.6333618164062,577.6333618164062,577.6333618164062,577.6333618164062,0,0.0,0.0
2006-07-27 00:00:00+07:00,577.6333618164062,577.6333618164062,577.6333618164062,577.6333618164062,0,0.0,0.0
2006-07-28 00:00:00+07:00,620.1957397460938,620.1957397460938,589.7939886640615,620.1957397460938,26024526,0.0,0.0
2006-07-31 00:00:00+07:00,632.3566284179688,638.4369891107577,626.2762677251799,632.3566284179688,39795739,0.0,0.0
2006-08-01 00:00:00+07:00,632.3566284179688,644.5173498035466,626.2762677251799,632.3566284179688,23572078,0.0,0.0
2006-08-02 00:00:00+07:00,632.3566284179688,638.4369891107577,620.195907032391,632.3566284179688,19923168,0.0,0.0
2006-08-03 00:00:00+07:00,620.1957397460938,644.517175956993,620.1957397460938,620.1957397460938,17554055,0.0,0.0
2006-08-04 00:00:00+07:00,614.115478515625,626.2761535016717,614.115478515625,614.115478515625,10780058,0.0,0.0
2006-08-07 00:00:00+07:00,626.2761840820312,632.3565439627496,614.1155085021925,626.2761840820312,21955962,0.0,0.0
2006-08-08 00:00:00+07:00,632.3566284179688,632.3566284179688,626.2762677251799,632.3566284179688,7143054,0.0,0.0
2006-08-09 00:00:00+07:00,626.2761840820312,632.3565439627496,626.2761840820312,626.2761840820312,5098354,0.0,0.0
2006-08-10 00:00:00+07:00,620.1957397460938,656.6778498808508,614.1154248749609,620.1957397460938,30724061,0.0,0.0
2006-08-11 00:00:00+07:00,632.3566284179688,638.4369891107577,626.2762677251799,632.3566284179688,9524072,0.0,0.0
2006-08-14 00:00:00+07:00,650.5975952148438,650.5975952148438,632.3565593115337,650.5975952148438,10946730,0.0,0.0
2006-08-15 00:00:00+07:00,656.6779174804688,674.918996516413,650.5975578018206,656.6779174804688,39804668,0.0,0.0
2006-08-16 00:00:00+07:00,650.5975952148438,668.8386752997528,650.5975952148438,650.5975952148438,7821644,0.0,0.0
2006-08-17 00:00:00+07:00,650.5975952148438,650.5975952148438,650.5975952148438,650.5975952148438,0,0.0,0.0
2006-08-18 00:00:00+07:00,650.5975952148438,650.5975952148438,650.5975952148438,650.5975952148438,0,0.0,0.0
2006-08-21 00:00:00+07:00,650.5975952148438,650.5975952148438,650.5975952148438,650.5975952148438,0,0.0,0.0
2006-08-22 00:00:00+07:00,717.4815063476562,723.5618667080333,668.838711827843,717.4815063476562,69460247,0.0,0.0
